id,L,R,F,M,P,S,X
af6e9679,47.36666666666667,3.0,1,2330.0,2330.0,中午,女
f2a190db,84.16666666666667,4.9,14,17825.0,16505.0,中午,女
9578a6a0,77.5,8.466666666666667,1,5569.0,5569.0,下午,女
75b0a608,27.3,18.633333333333333,3,1496.0,1496.0,下午,女
cb773523,95.66666666666667,1.9666666666666666,2,1415.0,1415.0,晚上,男
a0e531c4,12.3,4.566666666666666,12,71637.0,71637.0,晚上,女
1f38e19d,31.433333333333334,31.8,1,1152.0,1152.0,晚上,女
10cae40a,35.13333333333333,0.3,20,17259.5,17000.0,晚上,女
fd3876d3,27.2,0.06666666666666667,18,30969.0,26552.0,晚上,女
05417c9a,20.9,17.8,3,2860.0,2860.0,上午,女
3e7bf4f1,19.066666666666666,7.833333333333333,12,48840.0,48840.0,晚上,女
2e8ca386,18.5,1.2,106,313650.7,272943.0,中午,女
59a77ac3,15.766666666666667,9.7,1,356.0,356.0,下午,女
f4cff04c,81.6,30.266666666666666,1,218.0,218.0,中午,女
109504ef,4.533333333333333,4.066666666666666,1,252.0,252.0,下午,女
6879d10a,64.06666666666666,9.5,6,6866.0,5773.0,下午,女
9a566b1e,33.46666666666667,28.666666666666668,1,6010.0,6010.0,中午,女
53dac330,71.4,2.066666666666667,1,369.0,369.0,中午,女
cb037512,89.73333333333333,35.43333333333333,1,1200.0,1200.0,中午,男
e20a39ae,0.43333333333333335,30.866666666666667,1,5209.0,1042.0,中午,女
89e0840c,8.0,8.0,1,300.0,300.0,中午,女
2fd08176,49.1,0.13333333333333333,17,15431.6,15432.0,下午,女
d0be7735,0.23333333333333334,0.03333333333333333,2,730.0,730.0,下午,女
1f8266d9,5.033333333333333,5.033333333333333,1,890.0,890.0,下午,女
a7cc02c9,66.56666666666666,11.666666666666666,2,5379.0,5379.0,下午,男
6e072dbd,83.5,0.06666666666666667,1,415.0,415.0,下午,女
0f902fbe,8.833333333333334,8.3,2,7850.0,7850.0,晚上,女
7bf759ed,89.76666666666667,1.2333333333333334,3,8572.8,8573.0,下午,女
7ca653b7,1.3,0.4666666666666667,3,3943.9000000000005,3844.0,下午,男
76099c71,160.23333333333332,14.133333333333333,1,1750.0,1750.0,下午,女
d30fb578,41.96666666666667,2.5,1,850.0,850.0,上午,女
d861fa85,7.3,0.06666666666666667,2,6769.999999999999,6770.0,晚上,女
0c9c0848,12.266666666666667,6.2,12,30255.97,30255.97,下午,女
f5bd1e12,12.0,12.0,1,830.0,830.0,下午,女
ecf149f2,21.833333333333332,3.6,6,20674.0,10370.0,下午,女
0ced8e5f,98.4,2.5,1,1305.0,1305.0,中午,女
09304c31,21.5,1.2333333333333334,40,78128.4,77768.0,下午,女
1da1f38b,14.433333333333334,0.4666666666666667,18,21765.0,21765.0,下午,女
cfa375e9,37.46666666666667,17.3,4,3409.0,3409.0,中午,男
cfbf7d2d,75.2,1.2333333333333334,19,24327.0,14295.0,晚上,女
8138ddbc,10.3,2.7666666666666666,2,5235.0,5235.0,晚上,女
6c013e9b,0.6666666666666666,0.03333333333333333,5,23058.0,20400.0,下午,女
6472062b,85.76666666666667,28.566666666666666,3,3120.0,3120.0,下午,女
cf4121de,59.56666666666667,0.06666666666666667,21,48978.0,54902.0,晚上,女
0509d713,2.4,2.466666666666667,1,3492.0,3492.0,下午,女
e0eeaca1,8.466666666666667,8.466666666666667,1,10035.0,2006.0,下午,女
f149033a,14.466666666666667,13.433333333333334,2,750.0,750.0,晚上,女
2820403e,55.53333333333333,12.166666666666666,2,2936.0,2936.0,下午,女
fb6d057e,4.0,4.0,1,490.0,490.0,下午,女
fdbb04d1,2.2666666666666666,0.03333333333333333,4,6622.999999999999,6623.0,中午,女
8d275c3b,103.46666666666667,21.533333333333335,1,1419.0,1419.0,下午,女
2897e4e9,42.1,2.3333333333333335,4,11852.0,11852.0,晚上,女
7075ce32,0.8666666666666667,0.1,51,128241.7,128042.0,下午,女
3b9abe60,96.26666666666667,11.7,1,2871.0,2871.0,晚上,女
af0bfcc6,4.866666666666666,4.866666666666666,1,1990.0,1990.0,晚上,女
2df30964,6.166666666666667,5.266666666666667,1,168.0,168.0,晚上,女
97f948f8,67.16666666666667,10.933333333333334,12,14520.0,14520.0,晚上,女
b47a8b53,4.933333333333334,4.933333333333334,1,300.0,300.0,下午,女
2e2ad020,17.266666666666666,3.8,2,2176.0,2176.0,下午,女
c23e0ce7,58.06666666666667,0.4,2,2233.0,2233.0,中午,女
b4f98c2e,4.866666666666666,4.866666666666666,1,5140.0,5140.0,晚上,女
087f628f,108.76666666666667,31.333333333333332,1,1688.0,1688.0,下午,女
9d3fd9e5,83.56666666666666,15.466666666666667,2,8004.0,768.0,下午,女
38b0decf,32.56666666666667,5.366666666666666,7,38750.0,38750.0,下午,男
510c3c78,2.8,2.8,1,1640.0,1640.0,中午,女
db5adbaf,11.666666666666666,11.666666666666666,1,1550.0,1550.0,中午,女
6f52c796,15.266666666666667,5.666666666666667,28,26550.1,26391.0,中午,女
6bb806ca,32.43333333333333,32.43333333333333,1,13800.0,2760.0,晚上,女
d15d0c2b,149.53333333333333,35.333333333333336,3,18560.0,18560.0,晚上,男
b59ff6e6,20.5,20.5,1,460.0,460.0,中午,女
0adbe386,73.0,2.1333333333333333,1,3900.0,900.0,下午,女
244623f6,73.33333333333333,2.933333333333333,3,11095.0,11095.0,晚上,女
309c7633,83.16666666666667,17.333333333333332,6,18340.0,18290.0,中午,女
75b4a331,57.666666666666664,13.433333333333334,4,7226.5,6948.0,下午,女
d1475c8b,11.033333333333333,11.033333333333333,2,3310.0,3310.0,中午,女
0e11e0a8,92.23333333333333,7.7,8,17394.0,16914.0,下午,女
bfdbd05e,33.93333333333333,14.1,7,34794.0,5485.0,中午,女
ec04b596,81.66666666666667,1.4666666666666666,15,16956.0,16956.0,下午,女
3bd00500,0.06666666666666667,0.03333333333333333,13,24820.0,19899.0,下午,女
3264f339,9.566666666666666,6.533333333333333,2,4309.0,4309.0,下午,女
8636b461,59.46666666666667,29.733333333333334,1,320.0,320.0,晚上,女
030deadd,13.833333333333334,5.466666666666667,3,1430.0,1430.0,中午,女
d75dc561,3.4,0.6333333333333333,6,5761.0,5761.0,下午,女
2cd58dc1,10.133333333333333,3.8333333333333335,1,6760.0,6760.0,下午,女
0ff65691,13.2,13.2,1,775.0,775.0,下午,女
a43a7691,96.7,1.2333333333333334,25,103564.6,102166.0,下午,女
aa552628,106.8,1.2666666666666666,4,5746.0,5546.0,下午,女
887e6ebd,37.166666666666664,29.033333333333335,5,10207.0,5166.0,晚上,男
e14167a2,69.9,4.133333333333334,2,1220.0,1220.0,中午,女
df801161,31.266666666666666,31.3,1,620.0,620.0,中午,女
594e97f5,12.566666666666666,0.4,1,1540.0,1540.0,下午,女
95c2ca7b,30.6,1.1666666666666667,21,42874.0,35271.0,晚上,女
ce0def43,49.766666666666666,16.2,2,830.0,830.0,下午,女
29fb0181,2.3333333333333335,2.3333333333333335,1,1429.0,494.0,下午,女
43b1bfc5,114.5,0.1,18,18013.4,16554.0,下午,女
48e4e0e4,119.83333333333333,13.366666666666667,2,8341.0,6852.0,晚上,女
c9f2b7a0,21.6,5.1,4,17031.0,14003.0,中午,女
1162464b,38.06666666666667,35.0,1,436.0,436.0,下午,女
82e36e94,73.1,33.13333333333333,2,3274.0,2274.0,晚上,女
c24e5edf,55.36666666666667,16.866666666666667,2,1239.0,1239.0,下午,女
d5faf56b,32.93333333333333,32.9,3,12984.0,12684.0,中午,女
4499ad12,74.9,19.4,1,1044.0,1044.0,下午,女
ef06667f,8.2,8.2,1,2529.0,2529.0,中午,女
6ec07df3,39.666666666666664,35.63333333333333,1,154.0,154.0,下午,女
ffd66bcc,9.266666666666667,9.266666666666667,1,1100.0,1100.0,晚上,女
3e3d90bd,76.23333333333333,3.0,5,1830.0,1830.0,中午,女
ab12b865,123.46666666666667,6.7,3,1150.0,1150.0,晚上,女
643fc9e1,62.2,0.3333333333333333,2,4015.0,4015.0,下午,女
1843a5ba,7.2,7.2,1,320.0,320.0,中午,女
826e96f3,1.3,0.5666666666666667,3,3754.1,3754.0,晚上,女
dced8e6b,7.966666666666667,7.966666666666667,1,3650.0,3650.0,晚上,女
85e3dc99,30.466666666666665,1.2666666666666666,2,2321.1,2321.0,晚上,女
e4403e1a,92.16666666666667,8.233333333333333,1,1999.0,1999.0,下午,女
1d579992,56.333333333333336,36.36666666666667,1,1377.0,1377.0,晚上,男
db2af496,74.33333333333333,33.86666666666667,2,10340.0,10340.0,晚上,女
3a490612,14.533333333333333,1.2333333333333334,21,43256.2,36736.0,晚上,女
4c4e5cf3,20.2,0.03333333333333333,17,56492.00000000001,44182.0,中午,女
a254ce59,143.53333333333333,1.4333333333333333,4,12710.0,12671.0,晚上,女
668d6f8c,59.7,30.433333333333334,1,1930.0,1930.0,晚上,女
e69f6fb7,14.466666666666667,0.03333333333333333,20,64038.229999999996,62039.0,中午,女
c5ff76fb,9.2,0.6666666666666666,5,11327.0,11327.0,晚上,女
7c3c9114,14.433333333333334,5.166666666666667,2,7560.0,2166.0,下午,女
5f5645f0,34.266666666666666,34.266666666666666,1,1240.0,1240.0,晚上,女
cde0cbae,103.13333333333334,35.3,1,30.0,30.0,下午,女
44a32bf2,14.766666666666667,11.9,6,5668.0,5668.0,中午,女
05f272d7,15.333333333333334,4.666666666666667,12,21430.1,21230.0,下午,女
3dcbce3a,38.63333333333333,7.433333333333334,1,2680.0,2680.0,下午,女
4242c3f2,78.6,5.233333333333333,1,2070.0,2070.0,晚上,女
41e045d1,11.766666666666667,2.7,1,310.0,310.0,下午,女
14fda105,7.4,7.4,1,850.0,850.0,晚上,女
2ae00b5d,15.066666666666666,15.066666666666666,1,8345.0,8345.0,下午,女
a6a4dfaa,71.6,1.2333333333333334,4,1041.0,942.0,下午,女
9333a259,11.066666666666666,11.066666666666666,1,3750.0,3750.0,下午,女
6bab0792,11.933333333333334,11.933333333333334,1,1640.0,1640.0,中午,女
8d13e4c7,80.63333333333334,0.6,46,100544.31,108162.0,下午,女
953e944e,54.43333333333333,2.7333333333333334,1,40.0,28.0,中午,女
6582a8be,68.3,0.9666666666666667,9,11288.0,10953.0,晚上,女
017c979b,37.2,0.26666666666666666,9,13924.3,6946.0,中午,女
05f2958c,17.666666666666668,17.666666666666668,1,320.0,320.0,晚上,女
8252624b,8.666666666666666,8.666666666666666,3,2920.0,2920.0,中午,女
e639776e,46.13333333333333,0.3333333333333333,11,14080.0,14080.0,晚上,女
f105e661,135.9,8.8,1,4608.0,4608.0,中午,女
d698a7c0,12.9,12.2,1,4640.0,4640.0,中午,女
21f5d788,17.5,5.166666666666667,3,5390.0,5390.0,下午,女
da49ac17,38.56666666666667,31.333333333333332,4,3861.0,3861.0,下午,女
f65bfc92,21.433333333333334,0.1,14,43871.0,43871.0,中午,女
51a7cb5d,124.9,6.7,1,1460.0,1460.0,晚上,女
086225a6,59.666666666666664,11.233333333333333,3,6540.0,6540.0,中午,女
311f364b,155.46666666666667,35.86666666666667,1,15600.0,15600.0,中午,女
45f2cbb8,4.8,4.8,1,790.0,790.0,上午,女
b6b03893,8.266666666666667,0.6333333333333333,4,30405.0,10029.0,下午,女
4f3c3e43,14.466666666666667,1.8666666666666667,32,143647.4,144736.0,下午,女
073f56d7,155.96666666666667,1.5,19,32570.0,27371.0,中午,女
81c8a3ef,0.5,0.5,1,1430.0,1430.0,中午,女
893545d0,3.6333333333333333,0.8333333333333334,2,880.0,880.0,下午,女
0a0fec95,14.633333333333333,4.133333333333334,2,3070.0,3070.0,下午,女
48d4594a,90.13333333333334,14.6,3,4687.0,1881.0,晚上,女
5f04bae9,76.5,32.666666666666664,2,3884.0,3884.0,下午,男
ac0a7602,47.13333333333333,5.733333333333333,1,560.0,560.0,晚上,女
ec15f500,85.96666666666667,13.0,1,1780.0,356.0,晚上,女
3695a61a,41.53333333333333,12.366666666666667,1,320.0,320.0,下午,女
c7ac5df9,161.6,1.2666666666666666,11,24057.0,24007.0,中午,女
ad5480e1,33.96666666666667,32.9,2,750.0,750.0,下午,男
3bf34e43,76.63333333333334,1.2333333333333334,1,1121.4,1121.0,中午,女
2564fa8a,111.43333333333334,21.6,1,43.0,43.0,下午,女
387a5a72,69.23333333333333,7.166666666666667,45,309518.0,299140.0,下午,男
1065447f,55.4,34.56666666666667,2,2180.0,2180.0,晚上,男
bdab9c3a,105.36666666666666,6.833333333333333,2,2450.0,2450.0,中午,女
75a11e64,19.233333333333334,30.233333333333334,2,1747.0,1747.0,晚上,女
30aa0445,84.76666666666667,1.1,3,5635.0,5135.0,中午,女
a1290aa9,1.2666666666666666,1.2,8,11313.82,11314.0,晚上,女
52c8a440,69.76666666666667,1.2333333333333334,17,74651.0,80182.0,中午,女
4dbe9648,29.833333333333332,6.2,2,3960.0,3960.0,下午,女
f78b70a7,92.66666666666667,10.733333333333333,1,270.0,270.0,晚上,女
f0882ec8,158.4,5.0,2,2941.0,2941.0,中午,女
c6aba9c0,11.166666666666666,11.166666666666666,1,1520.0,1520.0,晚上,女
465f89c8,41.93333333333333,21.4,1,560.0,560.0,晚上,女
1e7c35e0,15.133333333333333,15.133333333333333,1,2300.0,2300.0,中午,女
c174887b,55.03333333333333,35.0,2,2674.0,2574.0,上午,女
3896a8b8,11.133333333333333,11.133333333333333,1,380.0,380.0,下午,女
98f177e3,81.76666666666667,0.7333333333333333,15,28230.0,28230.0,下午,女
fd531c30,21.233333333333334,0.5333333333333333,27,42915.0,42915.0,下午,女
0b2f8c85,8.766666666666667,6.733333333333333,3,875.0,875.0,中午,女
c4b759d9,79.06666666666666,4.6,1,3492.0,3492.0,晚上,女
8753b8b6,21.566666666666666,21.566666666666666,1,345.0,345.0,晚上,女
d2f30219,91.8,9.866666666666667,2,5243.0,1048.0,下午,女
9d10b724,49.93333333333333,31.8,1,2288.0,2288.0,晚上,女
d7563b32,32.1,2.466666666666667,48,128170.0,127291.0,中午,女
6b9874a9,12.566666666666666,10.966666666666667,15,15485.0,15485.0,晚上,男
f840964d,53.46666666666667,15.5,8,26695.9,22050.0,晚上,女
107a7d47,107.16666666666667,3.9,8,18892.0,18892.0,下午,女
0878f3f4,111.43333333333334,6.733333333333333,6,2641.0,2641.0,下午,女
50d0da98,150.2,7.666666666666667,1,329.0,329.0,下午,女
252c48a3,49.43333333333333,12.533333333333333,3,5795.0,5795.0,下午,男
4a2bffe5,0.23333333333333334,0.0,1,850.0,850.0,下午,女
b59dcd3e,79.13333333333334,3.0,3,7939.0,7939.0,晚上,女
1a34da64,14.333333333333334,14.333333333333334,1,840.0,840.0,下午,女
e6652cef,36.56666666666667,0.1,10,6104.000000000001,6104.0,下午,女
8607d0da,22.566666666666666,17.466666666666665,3,2819.0,2819.0,晚上,女
11472caf,37.06666666666667,15.033333333333333,1,6200.0,6200.0,中午,男
04d6e46f,5.766666666666667,5.766666666666667,1,1710.0,1710.0,下午,女
fdfb2718,38.166666666666664,32.5,1,990.0,990.0,下午,女
c77d9243,3.966666666666667,3.966666666666667,1,1960.0,1960.0,晚上,女
e59de643,7.266666666666667,7.266666666666667,1,2390.0,2390.0,上午,女
fd0a9556,36.46666666666667,1.6,13,14769.0,14769.0,晚上,女
4c35e852,4.233333333333333,4.233333333333333,1,15540.0,15540.0,中午,女
891128a0,25.033333333333335,5.533333333333333,1,3728.0,3728.0,晚上,女
1633fc97,21.766666666666666,21.766666666666666,1,13090.0,2618.0,晚上,女
ea8801c6,5.466666666666667,5.466666666666667,1,792.0,792.0,晚上,女
4738a7dd,67.23333333333333,0.1,6,8509.0,8023.17,晚上,女
2b6515ba,60.733333333333334,2.2333333333333334,7,7905.0,7905.0,中午,女
986ff023,65.9,35.56666666666667,1,780.0,780.0,下午,女
2a49b452,0.06666666666666667,0.06666666666666667,1,3938.0,3938.0,中午,女
7104d543,65.36666666666666,8.933333333333334,1,830.0,830.0,下午,女
c764ed69,12.266666666666667,0.1,11,5615.0,5615.0,晚上,女
2c45d2e8,106.96666666666667,36.333333333333336,1,5990.0,5990.0,晚上,男
8344f8a6,28.766666666666666,1.2333333333333334,137,400108.15,397830.95,下午,女
1c5312bb,108.53333333333333,5.2,28,33678.0,23402.000000000004,下午,女
3405bfe7,38.13333333333333,21.3,1,438.0,438.0,下午,女
0b445e93,56.3,31.833333333333332,1,2003.0,2003.0,下午,女
2220417a,13.7,1.2333333333333334,4,4249.8,4150.0,下午,男
21b7b290,23.633333333333333,7.3,5,48872.0,44112.0,下午,女
51e86dbf,35.1,33.96666666666667,3,2395.0,2395.0,中午,男
f6b9850f,74.0,0.06666666666666667,16,25932.0,24326.0,晚上,女
722519a0,1.5,2.8666666666666667,6,22298.0,22298.0,下午,男
e86cc914,93.33333333333333,0.36666666666666664,34,76595.0,76595.0,晚上,女
6b10741d,30.633333333333333,7.133333333333334,2,5036.0,5036.0,晚上,女
813a48c5,5.133333333333334,3.2666666666666666,2,11170.0,11170.0,中午,女
9f0111fe,86.2,12.1,2,1079.0,864.0,中午,女
781eb1a7,91.6,8.033333333333333,1,3020.0,1020.0,下午,女
843b97ba,87.76666666666667,4.733333333333333,3,8312.0,8312.0,中午,女
e3979fbe,147.83333333333334,5.133333333333334,2,9232.0,9232.0,中午,女
2312f1c4,33.233333333333334,18.333333333333332,1,1250.0,1250.0,晚上,女
3f7f27eb,1.2666666666666666,0.0,5,11675.4,10975.0,晚上,女
f868b22b,17.633333333333333,17.6,2,5370.0,5370.0,下午,女
0ca5fcd7,26.766666666666666,30.566666666666666,2,1821.0,1821.0,下午,女
eea9f041,31.7,32.56666666666667,1,10170.0,2034.0,晚上,女
05b2d6c0,72.23333333333333,33.0,2,473.0,282.0,晚上,女
eff0c5a9,15.233333333333333,15.233333333333333,1,945.0,945.0,中午,女
a468dd3e,45.833333333333336,28.566666666666666,2,2575.0,2575.0,中午,女
54e4d417,0.9333333333333333,0.9,1,2080.0,2080.0,晚上,女
7165096b,3.966666666666667,1.0,9,9497.94,9243.0,下午,女
0814d46d,42.3,0.16666666666666666,2,1915.0,1915.0,中午,男
1076d65a,79.26666666666667,19.7,24,61113.0,62796.0,下午,女
d40725b9,79.43333333333334,13.133333333333333,2,2685.0,2685.0,晚上,女
29eacba3,30.533333333333335,30.533333333333335,2,2364.0,2364.0,中午,女
f4725c02,48.06666666666667,32.53333333333333,1,700.0,140.0,下午,男
2ba7c8e1,7.633333333333334,7.633333333333334,1,3980.0,3980.0,晚上,女
ffd612e0,104.73333333333333,28.733333333333334,1,310.0,310.0,下午,女
b2635c1f,9.933333333333334,9.933333333333334,1,320.0,320.0,中午,女
34a81852,51.1,5.733333333333333,5,11067.0,11067.0,晚上,女
782239aa,111.23333333333333,28.666666666666668,1,697.0,697.0,下午,女
269d8af7,37.2,4.266666666666667,12,9923.0,9923.0,晚上,女
6799c78c,82.96666666666667,17.166666666666668,1,2448.0,2448.0,下午,男
09cbc1eb,7.266666666666667,7.266666666666667,1,2464.0,2464.0,下午,女
89fc236b,55.333333333333336,20.433333333333334,7,13975.0,13022.0,中午,女
e395c8a1,24.133333333333333,24.133333333333333,1,1917.0,1917.0,晚上,女
abe95703,74.86666666666666,28.533333333333335,2,1880.0,1880.0,晚上,女
46f8ecf3,3.3,3.3,2,31151.0,5781.0,下午,女
076b9708,44.766666666666666,10.366666666666667,1,1566.0,1566.0,下午,男
8a9b1dcd,110.53333333333333,13.9,7,12000.0,12000.0,中午,男
9218d574,81.1,21.4,11,21999.0,21449.0,下午,女
b3dfc88f,10.6,10.6,1,3688.0,3688.0,晚上,女
647e3931,16.7,13.433333333333334,2,2551.0,2551.0,中午,女
15ac3d46,10.133333333333333,8.5,1,300.0,300.0,晚上,女
bb9874c5,11.166666666666666,11.166666666666666,1,1210.0,1210.0,下午,女
e3bb0ea0,110.8,17.033333333333335,4,11343.0,11343.0,中午,男
ce5683c0,42.9,0.8333333333333334,1,1398.0,1398.0,晚上,女
65127f3c,110.0,2.3333333333333335,1,1068.0,1068.0,晚上,女
cd201615,11.066666666666666,11.066666666666666,2,1170.0,1170.0,晚上,女
f095e467,59.53333333333333,28.866666666666667,7,12098.0,11998.0,晚上,女
e6cba2a4,80.16666666666667,6.7,3,3930.0,3930.0,下午,男
7a294490,13.266666666666667,2.033333333333333,2,495.0,495.0,下午,女
34b436c2,41.96666666666667,1.1,21,73059.0,40930.0,中午,男
b4bf4ad9,79.4,4.2,20,19213.0,20136.0,下午,女
1946a901,90.56666666666666,2.9,4,9631.5,9632.0,下午,女
717db729,23.7,0.26666666666666666,31,54581.0,54381.0,晚上,女
3d6a9bba,3.1333333333333333,3.1333333333333333,1,1975.0,1975.0,下午,女
a31c243c,36.03333333333333,3.9,1,850.0,850.0,中午,女
dcac2bfc,6.566666666666666,2.6666666666666665,2,4672.0,4672.0,下午,女
1bb78ef9,1.0666666666666667,1.0333333333333334,4,4611.0,4611.0,晚上,女
3871aff4,7.333333333333333,4.133333333333334,7,6356.0,6356.0,下午,女
41d5aea5,9.633333333333333,6.433333333333334,2,16290.0,16290.0,下午,女
473e969b,39.53333333333333,0.0,4,15575.0,15575.0,下午,女
a6c70944,95.33333333333333,33.13333333333333,1,1633.0,1633.0,晚上,女
7712423f,6.633333333333334,6.633333333333334,1,221.0,221.0,中午,女
d1293f67,10.933333333333334,2.2,1,650.0,650.0,晚上,女
62f7eba3,44.4,12.566666666666666,7,12911.5,12612.0,下午,女
9fbe10b4,106.56666666666666,29.533333333333335,5,4207.0,4007.0,中午,女
96a3c54a,15.333333333333334,3.1,2,27000.0,2600.0,下午,男
0a580c71,83.33333333333333,21.1,1,3384.0,3384.0,下午,女
429bdee5,2.8666666666666667,2.8666666666666667,1,250.0,250.0,上午,女
d30ca599,12.933333333333334,12.933333333333334,1,1920.0,1920.0,中午,女
21d41afb,33.46666666666667,15.233333333333333,12,54828.21,54828.21,下午,女
ba7c40e9,184.46666666666667,2.6333333333333333,3,4315.0,4315.0,中午,女
2bf9b02f,50.8,10.5,3,3812.0,3812.0,下午,女
316e8938,75.0,3.466666666666667,7,4212.0,4212.0,中午,女
2926011f,5.166666666666667,0.8333333333333334,37,113275.0,94571.0,下午,女
c673a07d,52.3,9.366666666666667,2,13572.0,13572.0,下午,女
f6265f18,19.266666666666666,0.26666666666666666,9,25065.0,14345.0,下午,女
4b9e29c1,35.166666666666664,11.5,1,340.0,340.0,晚上,女
0b49f2fa,19.7,9.333333333333334,2,2839.0,2839.0,下午,女
194f2a35,78.93333333333334,8.2,8,14817.0,14737.0,下午,男
ee4c6468,11.666666666666666,11.666666666666666,5,15884.0,15884.0,晚上,女
de103a14,166.6,12.466666666666667,1,6869.0,6869.0,下午,女
3965a240,82.56666666666666,34.46666666666667,1,240.0,240.0,晚上,男
3d5ec022,18.066666666666666,5.266666666666667,11,17967.0,16965.0,下午,女
2526dfb7,93.66666666666667,4.133333333333334,4,57160.0,16032.0,上午,男
3b352b68,17.133333333333333,16.466666666666665,1,2195.0,439.0,中午,女
7289654b,30.3,30.3,1,870.0,870.0,晚上,男
003af278,82.6,21.666666666666668,2,2020.0,2020.0,晚上,女
bbee8d2e,30.5,30.5,1,1889.0,1889.0,中午,女
2b2ab38c,4.466666666666667,4.466666666666667,1,5300.0,5300.0,晚上,女
5184e5fd,51.46666666666667,5.3,1,4482.0,4482.0,下午,女
956f5df3,1.6333333333333333,1.2333333333333334,3,3625.2,3625.0,中午,女
412470c8,64.06666666666666,33.9,3,40385.0,40385.0,下午,男
04736c4b,4.833333333333333,4.833333333333333,1,1700.0,1700.0,下午,女
12c9038c,3.933333333333333,0.36666666666666664,3,10280.0,10280.0,下午,女
